  UID   PID  PPID   C STIME   TTY           TIME CMD
  501 84983     1   0 31 825  ??         0:00.03 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 84984     1   0 31 825  ??         0:59.12 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
  257 85011     1   0 31 825  ??         0:00.07 /usr/libexec/DataDetectorsSourceAccess
  501 85202     1   0  3:08AM ??         0:11.81 /Applications/Utilities/Adobe Creative Cloud Experience/CCXProcess/CCXProcess.app/Contents/MacOS/Creative Cloud Content Manager.node /Applications/Utilities/Adobe Creative Cloud Experience/CCXProcess/CCXProcess.app/Contents/MacOS/../js/main.js
  501 85265     1   0  4:45AM ??         0:00.35 /System/Library/PrivateFrameworks/IMTransferServices.framework/IMTransferAgent.app/Contents/MacOS/IMTransferAgent
  501 85303     1   0 31 825  ??         0:02.18 /System/Library/PrivateFrameworks/FileProviderDaemon.framework/XPCServices/FPCKService.xpc/Contents/MacOS/FPCKService
  501 85306     1   0  5:26AM ??         0:00.04 /System/Library/PrivateFrameworks/HelpData.framework/Versions/A/Resources/helpd
  501 85307     1   0  5:26AM ??         0:37.37 /Applications/Spotify.app/Contents/MacOS/Spotify
  501 85311     1   0  5:26AM ??         0:00.04 /Applications/Spotify.app/Contents/Frameworks/Spotify Helper.app/Contents/MacOS/Spotify Helper --monitor-self-annotation=ptype=crashpad-handler --type=crashpad-handler --max-uploads=5 --max-db-size=20 --max-db-age=5 --database=/Users/imsang-gyeong/Library/Caches/com.spotify.client --url=https://crashdump.spotify.com:443/ --annotation=platform=macosarm64 --annotation=product=spotify --annotation=version=1.2.72.438 --handshake-fd=6
  501 85313 85307   0  5:26AM ??         0:01.83 /Applications/Spotify.app/Contents/Frameworks/Spotify Helper (GPU).app/Contents/MacOS/Spotify Helper (GPU) --type=gpu-process --start-stack-profiler --user-data-dir=/Users/imsang-gyeong/Library/Caches/com.spotify.client --log-severity=disable --user-agent-product=Chrome/139.0.7258.139 Spotify/1.2.72.438 --gpu-preferences=SAAAAAAAAAAgAAAIAAAAAAAAAAAAAGAAAwAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --metrics-shmem-handle=1752395122,r,4435564255986818212,12150895765958532388,262144 --field-trial-handle=1718379636,r,11769594402092946680,2331317663742900326,262144 --disable-features=BackForwardCache,FullscreenBubbleShowOrigin,GatherProcessRequirementMetrics,LensOverlay,PartitionAllocDanglingPtr,PartitionAllocUnretainedDanglingPtr,StorageNotificationService --variations-seed-version --seatbelt-client=18
  501 85315 85307   0  5:26AM ??         0:02.24 /Applications/Spotify.app/Contents/Frameworks/Spotify Helper.app/Contents/MacOS/Spotify Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=ko --service-sandbox-type=network --start-stack-profiler --user-data-dir=/Users/imsang-gyeong/Library/Caches/com.spotify.client --log-severity=disable --user-agent-product=Chrome/139.0.7258.139 Spotify/1.2.72.438 --shared-files --metrics-shmem-handle=1752395122,r,11413560159343238976,6896596107463515244,524288 --field-trial-handle=1718379636,r,11769594402092946680,2331317663742900326,262144 --disable-features=BackForwardCache,FullscreenBubbleShowOrigin,GatherProcessRequirementMetrics,LensOverlay,PartitionAllocDanglingPtr,PartitionAllocUnretainedDanglingPtr,StorageNotificationService --variations-seed-version --seatbelt-client=18
  501 85316     1   0 31 825  ??         0:01.17 /System/Library/PrivateFrameworks/CoreRecents.framework/Versions/A/Support/recentsd
    0 85318     1   0 31 825  ??         0:00.12 /System/Library/PrivateFrameworks/PerfPowerServicesReader.framework/Versions/A/XPCServices/PerfPowerTelemetryReaderService.xpc/Contents/MacOS/PerfPowerTelemetryReaderService
  501 85319 85307   0  5:26AM ??         0:00.19 /Applications/Spotify.app/Contents/Frameworks/Spotify Helper.app/Contents/MacOS/Spotify Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=ko --service-sandbox-type=service --user-data-dir=/Users/imsang-gyeong/Library/Caches/com.spotify.client --log-severity=disable --user-agent-product=Chrome/139.0.7258.139 Spotify/1.2.72.438 --shared-files --metrics-shmem-handle=1752395122,r,13065697304916601207,17464539370687708778,524288 --field-trial-handle=1718379636,r,11769594402092946680,2331317663742900326,262144 --disable-features=BackForwardCache,FullscreenBubbleShowOrigin,GatherProcessRequirementMetrics,LensOverlay,PartitionAllocDanglingPtr,PartitionAllocUnretainedDanglingPtr,StorageNotificationService --variations-seed-version --seatbelt-client=47
  501 85321 85307   0  5:26AM ??         0:11.54 /Applications/Spotify.app/Contents/Frameworks/Spotify Helper (Renderer).app/Contents/MacOS/Spotify Helper (Renderer) --type=renderer --user-data-dir=/Users/imsang-gyeong/Library/Caches/com.spotify.client --log-severity=disable --user-agent-product=Chrome/139.0.7258.139 Spotify/1.2.72.438 --autoplay-policy=no-user-gesture-required --lang=ko --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1758322129392286 --launch-time-ticks=207479235761 --shared-files --metrics-shmem-handle=1752395122,r,3882628442892021728,12719350524618680035,2097152 --field-trial-handle=1718379636,r,11769594402092946680,2331317663742900326,262144 --disable-features=BackForwardCache,FullscreenBubbleShowOrigin,GatherProcessRequirementMetrics,LensOverlay,PartitionAllocDanglingPtr,PartitionAllocUnretainedDanglingPtr,StorageNotificationService --variations-seed-version --seatbelt-client=172
  501 85337     1   0  5:26AM ??         0:00.05 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 85342     1   0  5:26AM ??         0:00.07 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService
  501 85343     1   0  5:27AM ??         0:00.22 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 85344     1   0 31 825  ??         0:00.17 /usr/libexec/mlruntimed
  501 85394     1   0 31 825  ??         0:00.31 /System/Applications/Mail.app/Contents/PlugIns/com.apple.mail.SpotlightIndexExtension.appex/Contents/MacOS/com.apple.mail.SpotlightIndexExtension -AppleLanguages ("ko-KR")
  501 85409     1   0  5:41AM ??         0:00.16 /System/Library/ExtensionKit/Extensions/AudiovisualThumbnailExtension.appex/Contents/MacOS/AudiovisualThumbnailExtension
  501 85412     1   0  5:41AM ??         0:00.04 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 85414     1   0  5:41AM ??         0:00.10 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501 85432     1   0 31 825  ??         0:00.53 /System/Library/PrivateFrameworks/MediaAnalysisAccess.framework/Versions/A/XPCServices/mediaanalysisd-access.xpc/Contents/MacOS/mediaanalysisd-access
  501 85502     1   0 31 825  ??         0:00.29 /System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent
  501 85503     1   0 31 825  ??         0:00.02 /System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
  501 85507     1   0 31 825  ??         0:08.48 /System/Library/CoreServices/Dock.app/Contents/XPCServices/DockHelper.xpc/Contents/MacOS/DockHelper
  501 85550     1   0  5:52AM ??         0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 85553     1   0  5:52AM ??         0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 85554     1   0  5:52AM ??         0:00.10 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 85555     1   0  5:52AM ??         0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 85556     1   0  5:52AM ??         0:00.10 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  501 85849     1   0  1 925  ??         0:12.33 /System/Library/PrivateFrameworks/People.framework/peopled
    0 85906     1   0  1 925  ??         0:00.09 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 85912     1   0  1 925  ??         0:00.63 /usr/libexec/textunderstandingd
    0 85930     1   0  1 925  ??         0:00.04 /System/Library/PrivateFrameworks/AutomationMode.framework/automationmode-writer
  501 85934     1   0  1 925  ??         0:03.32 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/com.apple.CoreSimulator.CoreSimulatorService.xpc/Contents/MacOS/com.apple.CoreSimulator.CoreSimulatorService
  501 85935     1   0  1 925  ??         0:00.08 /Library/Developer/PrivateFrameworks/CoreDevice.framework/Versions/A/XPCServices/CoreDeviceService.xpc/Contents/MacOS/CoreDeviceService
    0 85937     1   0  1 925  ??         0:00.06 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Resources/bin/simdiskimaged
  501 85938     1   0  1 925  ??         0:03.01 /Library/Developer/PrivateFrameworks/CoreSimulator.framework/Versions/A/XPCServices/SimulatorTrampoline.xpc/Contents/MacOS/SimulatorTrampoline
  501 85939     1   0  1 925  ??         0:32.31 /Library/Apple/System/Library/PrivateFrameworks/RemotePairing.framework/Versions/A/XPCServices/remotepairingd.xpc/Contents/MacOS/remotepairingd
  213 85940     1   0  1 925  ??         0:00.02 /Library/Apple/System/Library/PrivateFrameworks/RemotePairing.framework/Versions/A/Resources/bin/RemotePairingDataVaultHelper
  501 85942     1   0  1 925  ??         0:00.18 /usr/libexec/gputoolsserviced
    0 85965     1   0  1 925  ??         0:00.03 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  301 85973     1   0  1 925  ??         0:00.99 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService
  301 85974     1   0  1 925  ??         0:05.79 /usr/sbin/distnoted agent
    0 85980     1   0  1 925  ??         0:00.05 /System/Library/PrivateFrameworks/MobileAsset.framework/Versions/A/XPCServices/ManifestStorageService.xpc/Contents/MacOS/ManifestStorageService
    0 86016     1   0  1 925  ??         0:00.02 /usr/libexec/taskgated
    0 86020     1   0  1 925  ??         0:00.09 /usr/libexec/xpcroleaccountd -launchd
    0 86021     1   0  1 925  ??         0:00.05 /usr/libexec/diagnosticd
  501 86029     1   0  1 925  ??         0:00.75 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
    0 86284     1   0  1 925  ??         0:00.96 /System/Library/PrivateFrameworks/CoreAccessories.framework/Support/accessoryd
    0 86285     1   0  1 925  ??         0:09.18 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
    0 86286     1   0  1 925  ??         2:45.53 /usr/libexec/relatived
    0 86287     1   0  1 925  ??         0:00.09 /usr/libexec/containermanagerd --runmode=agent --user-container-mode=current --bundle-container-mode=proxy --system-container-mode=none
    0 86288     1   0  1 925  ??         0:00.13 /System/Library/PrivateFrameworks/CoreSpeech.framework/Versions/A/XPCServices/CoreSpeechXPC.xpc/Contents/MacOS/CoreSpeechXPC
  501 86320     1   0  1 925  ??         0:00.05 /System/Library/PrivateFrameworks/CharacterPicker.framework/Versions/A/XPCServices/com.apple.CharacterPicker.FileService.xpc/Contents/MacOS/com.apple.CharacterPicker.FileService
  501 86331     1   0  1 925  ??         0:00.03 /System/Library/PrivateFrameworks/SafariFoundation.framework/Versions/A/XPCServices/CredentialProviderExtensionHelper.xpc/Contents/MacOS/CredentialProviderExtensionHelper
  501 86741     1   0  1 925  ??         0:00.24 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 86742     1   0  1 925  ??         0:00.24 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
    0 86831     1   0  1 925  ??         0:00.02 /System/Library/PrivateFrameworks/WiFiPolicy.framework/XPCServices/WiFiCloudAssetsXPCService.xpc/Contents/MacOS/WiFiCloudAssetsXPCService
  501 89199     1   0  5 925  ??        36:59.69 /System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/MacOS/Safari
  501 89200     1   0  5 925  ??         0:01.22 /System/Library/Frameworks/ImageIO.framework/Versions/A/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService
  501 89202     1   0  5 925  ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 89204     1   0  5 925  ??         7:11.89 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.Networking.xpc/Contents/MacOS/com.apple.WebKit.Networking
  501 89205     1   0  5 925  ??        57:53.89 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
  501 89206     1   0  5 925  ??         0:03.93 /System/Library/PrivateFrameworks/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper
  501 89207     1   0  5 925  ??         0:03.65 /System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/XPCServices/com.apple.Safari.SandboxBroker.xpc/Contents/MacOS/com.apple.Safari.SandboxBroker
  501 89210     1   0  5 925  ??         0:54.71 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 89211     1   0  5 925  ??         0:00.07 /System/Library/Frameworks/ImageIO.framework/Versions/A/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService
  501 89212     1   0  5 925  ??         0:05.17 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 89232     1   0  5 925  ??         0:02.85 /System/Library/PrivateFrameworks/SiriTTSService.framework/Versions/A/XPCServices/com.apple.SiriTTSService.TrialProxy.xpc/Contents/MacOS/com.apple.SiriTTSService.TrialProxy
  501 89237     1   0  5 925  ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 89244     1   0  5 925  ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 89271     1   0  5 925  ??         0:02.15 /System/Library/Frameworks/CoreGraphics.framework/Versions/A/XPCServices/CGPDFService.xpc/Contents/MacOS/CGPDFService
  501 89272     1   0  5 925  ??         0:01.21 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  501 89273     1   0  5 925  ??         0:00.19 /System/Library/ExtensionKit/Extensions/PackageThumbnailExtension.appex/Contents/MacOS/PackageThumbnailExtension
  501 89274     1   0  5 925  ??         0:01.29 /System/Library/ExtensionKit/Extensions/OfficeThumbnailExtension.appex/Contents/MacOS/OfficeThumbnailExtension
  501 89275     1   0  5 925  ??         0:01.57 /System/Library/ExtensionKit/Extensions/TextThumbnailExtension.appex/Contents/MacOS/TextThumbnailExtension
  501 89276     1   0  5 925  ??         0:01.70 /System/Library/ExtensionKit/Extensions/WebThumbnailExtension.appex/Contents/MacOS/WebThumbnailExtension
  501 89277     1   0  5 925  ??         0:01.42 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU
  501 89280     1   0  5 925  ??         0:00.05 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501 89300     1   0  5 925  ??         0:00.59 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 89355     1   0  5 925  ??         0:00.86 /System/Library/ExtensionKit/Extensions/ImageThumbnailExtension.appex/Contents/MacOS/ImageThumbnailExtension
  501 89403     1   0  5 925  ??         0:02.60 /System/Library/CoreServices/IOUIAgent.app/Contents/MacOS/IOUIAgent
  501 89405     1   0  5 925  ??         0:07.99 /System/Library/CoreServices/UserNotificationCenter.app/Contents/MacOS/UserNotificationCenter
  501 89563     1   0  5 925  ??         0:00.09 /System/Library/PrivateFrameworks/KerberosHelper/Helpers/DiskUnmountWatcher
  501 90147     1   0  7 925  ??         0:00.19 /System/Library/PrivateFrameworks/DifferentialPrivacy.framework/XPCServices/DPSubmissionService.xpc/Contents/MacOS/DPSubmissionService
  301 90191     1   0  7 925  ??         0:00.09 /usr/sbin/cfprefsd agent
  501 90277     1   0  7 925  ??         0:37.11 /usr/libexec/studentd
  501 90281     1   0  7 925  ??         0:00.09 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 90282     1   0  7 925  ??         0:00.09 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 90444     1   0  7 925  ??         0:03.39 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/ThemeWidgetControlViewService.xpc/Contents/MacOS/ThemeWidgetControlViewService
  501 90619     1   0  7 925  ??         0:00.11 /System/Library/ExtensionKit/Extensions/CalendarThumbnailExtension.appex/Contents/MacOS/CalendarThumbnailExtension
  501 90676     1   0  7 925  ??         0:00.65 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 90979     1   0  7 925  ??         0:33.89 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
    0 91009     1   0  7 925  ??         0:00.07 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 91184     1   0  7 925  ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 91292     1   0  7 925  ??         0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 91293     1   0  7 925  ??         0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 91843     1   0  8 925  ??         0:16.32 /System/Library/CoreServices/Family.app/Contents/MacOS/Family
    0 91883     1   0  8 925  ??         0:00.11 /System/Library/PrivateFrameworks/Noticeboard.framework/Versions/A/Resources/nbstated
  501 92559     1   0  8 925  ??         0:09.29 /System/Library/PrivateFrameworks/IntelligencePlatformCompute.framework/Versions/A/XPCServices/IntelligencePlatformComputeService.xpc/Contents/MacOS/IntelligencePlatformComputeService
  271 93300     1   0  9 925  ??         0:00.32 /usr/libexec/diskimagesiod
  501 93308     1   0  9 925  ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
    0 93314     1   0  9 925  ??         0:00.02 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
    0 93315     1   0  9 925  ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501 93502     1   0  9 925  ??         3:37.03 /usr/libexec/duetexpertd
  501 93503     1   0  9 925  ??         0:13.69 /System/Library/PrivateFrameworks/AppPredictionFoundation.framework/Versions/A/XPCServices/AppPredictionIntentsHelperService.xpc/Contents/MacOS/AppPredictionIntentsHelperService
  501 93550     1   0  9 925  ??         0:00.06 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 93551     1   0  9 925  ??         0:00.07 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 93557     1   0  9 925  ??         0:00.26 /Users/imsang-gyeong/Desktop/MATLAB_R2025a.app/bin/maca64/MathWorksCrashReporter --no-rate-limit --monitor-explicit --sanitize --database=/Users/imsang-gyeong/Library/Application Support/MathWorks/0Do4oV700kchTAav-G3-cKxa8491d5FP27j6oSv4ATo/crash_reports --annotation=crash.handler.uuid=470c0a80-2e2f-44e8-a378-9bba2ba68ab2 --annotation=crash.mode=allowCrashHandlerSharing=1;allowNativeArtifacts=0;debug=0;enable=1;explicit=1;hasValidDisplay=1;indirectMemoryLimit=0;sanitize=1;stackLimit=0;test=0 --annotation=format=minidump --handshake-fd=5
  501 93600     1   0  9 925  ??         0:03.05 /System/Library/PrivateFrameworks/LocalAuthenticationUI.framework/Versions/A/XPCServices/LocalAuthenticationRemoteService.xpc/Contents/MacOS/LocalAuthenticationRemoteService
  501 93632     1   0  9 925  ??         0:12.74 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  501 93633     1   0  9 925  ??         0:02.53 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  501 93635     1   0  9 925  ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 93636     1   0  9 925  ??         0:00.04 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  501 94088     1   0 10 925  ??         0:02.31 /System/Library/PrivateFrameworks/PaperKit.framework/Contents/LinkedNotesUIService.app/Contents/MacOS/LinkedNotesUIService
  501 94360     1   0 10 925  ??         0:04.31 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeuid.app/Contents/MacOS/storeuid
  501 94389     1   0 10 925  ??         4:34.88 /Users/imsang-gyeong/Library/Application Support/MathWorks/ServiceHost/v2025.9.0.2/MathWorksServiceHost.app/Contents/MacOS/MathWorksServiceHost service --realm-id companion@prod@production
  501 94397 94389   0 10 925  ??         2:32.16 /Users/imsang-gyeong/Library/Application Support/MathWorks/ServiceHost/v2025.9.0.2/MathWorksServiceHost.app/Contents/Helpers/MathWorksServiceHost-Monitor.app/Contents/MacOS/MathWorksServiceHost-Monitor --client-id 94389 --realm-id companion@prod@production --lifetime-token 53 -1
    0   529     1   0 22 825  ??         0:00.13 /usr/libexec/remoted
    0 84377 84376   0 일04AM ttys000    0:00.01 login -pf imsang-gyeong
  501 84378 84377   0 일04AM ttys000    0:00.29 -zsh
    0 85557 84378   0  5:53AM ttys000    0:00.01 ps -ef
